source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
EMOBON_RFormosa_So_210805_micro_2,EMO BON RFormosa SO 210805 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-08-05 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-08-05,RFormosa_So_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,False,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00093,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
EMOBON_RFormosa_So_211022_micro_1,EMO BON RFormosa SO 211022 micro(1),EMOBON metagenome sediment sample from station RFormosa collected on 2021-10-22 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-10-22,RFormosa_So_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,1,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,False,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00224,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
EMOBON_RFormosa_So_211022_micro_2,EMO BON RFormosa SO 211022 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-10-22 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-10-22,RFormosa_So_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,False,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00225,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
EMOBON_RFormosa_So_211220_micro_1,EMO BON RFormosa SO 211220 micro(1),EMOBON metagenome sediment sample from station RFormosa collected on 2021-12-20 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-12-20,RFormosa_So_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,1,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,False,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00226,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,,,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,7.73,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
EMOBON_RFormosa_So_211220_micro_2,EMO BON RFormosa SO 211220 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-12-20 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-12-20,RFormosa_So_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,False,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00227,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,,,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,7.73,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
EMOBON_ROSKOGO_Wa_210618_3um_2,EMO BON ROSKOGO Wa 210618 3µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-06-18 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-18,ROSKOGO_Wa_210618,Christian Jeanthon; Laurence Garczarek,0000-0002-7339-574X; 0000-0002-8191-8395,flood_tide,2.0,2,7.5,2021-06-18T12:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-06-18,,-80.0,Christian Jeanthon,0000-0002-7339-574X,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00016,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210618_0.2um_1,EMO BON ROSKOGO Wa 210618 0.22µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-06-18 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-18,ROSKOGO_Wa_210618,Christian Jeanthon; Laurence Garczarek,0000-0002-7339-574X; 0000-0002-8191-8395,flood_tide,2.0,1,7.5,2021-06-18T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-06-18,,-80.0,Christian Jeanthon,0000-0002-7339-574X,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,True,non-quantifiable DNA after extraction,,EMOBON00017,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210618_0.2um_2,EMO BON ROSKOGO Wa 210618 0.22µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-06-18 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-18,ROSKOGO_Wa_210618,Christian Jeanthon; Laurence Garczarek,0000-0002-7339-574X; 0000-0002-8191-8395,flood_tide,2.0,2,7.5,2021-06-18T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-06-18,,-80.0,Christian Jeanthon,0000-0002-7339-574X,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,True,low yields; seq library prep failed,,EMOBON00018,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210802_3um_1,EMO BON ROSKOGO Wa 210802 3µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-08-02 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-02,ROSKOGO_Wa_210802,Sarah Romac,0000-0003-3785-6972,flood_tide,2.0,1,7.5,2021-08-02T13:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-08-02,,-80.0,Sarah Romac,0000-0003-3785-6972,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00019,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210802_3um_2,EMO BON ROSKOGO Wa 210802 3µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-08-02 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-02,ROSKOGO_Wa_210802,Sarah Romac,0000-0003-3785-6972,flood_tide,2.0,2,7.5,2021-08-02T13:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-08-02,,-80.0,Sarah Romac,0000-0003-3785-6972,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00020,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210802_0.2um_1,EMO BON ROSKOGO Wa 210802 0.22µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-08-02 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-02,ROSKOGO_Wa_210802,Sarah Romac,0000-0003-3785-6972,flood_tide,2.0,1,7.5,2021-08-02T13:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-08-02,,-80.0,Sarah Romac,0000-0003-3785-6972,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00021,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_210802_0.2um_2,EMO BON ROSKOGO Wa 210802 0.22µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-08-02 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-02,ROSKOGO_Wa_210802,Sarah Romac,0000-0003-3785-6972,flood_tide,2.0,2,7.5,2021-08-02T13:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-08-02,,-80.0,Sarah Romac,0000-0003-3785-6972,,,False,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00022,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211014_3um_1,EMO BON ROSKOGO Wa 211014 3µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-10-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-14,ROSKOGO_Wa_211014,Fabrice Not;Laure Guillou,XXX;XXX,flood_tide,2.0,1,7.5,2021-10-14T12:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-10-14,,-80.0,Fabrice Not;Laure Guillou,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00182,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211014_3um_2,EMO BON ROSKOGO Wa 211014 3µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-10-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-14,ROSKOGO_Wa_211014,Fabrice Not;Laure Guillou,XXX;XXX,flood_tide,2.0,2,7.5,2021-10-14T12:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-10-14,,-80.0,Fabrice Not;Laure Guillou,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00183,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211014_0.2um_1,EMO BON ROSKOGO Wa 211014 0.22µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-10-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-14,ROSKOGO_Wa_211014,Fabrice Not;Laure Guillou,XXX;XXX,flood_tide,2.0,1,7.5,2021-10-14T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-10-14,,-80.0,Fabrice Not;Laure Guillou,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00184,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211014_0.2um_2,EMO BON ROSKOGO Wa 211014 0.22µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-10-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-14,ROSKOGO_Wa_211014,Fabrice Not;Laure Guillou,XXX;XXX,flood_tide,2.0,2,7.5,2021-10-14T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-10-14,,-80.0,Fabrice Not;Laure Guillou,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00185,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211213_3um_1,EMO BON ROSKOGO Wa 211213 3µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,1,7.5,2021-12-13T12:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00188,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211213_3um_2,EMO BON ROSKOGO Wa 211213 3µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,2,7.5,2021-12-13T12:00+02:00,3-200,3.0,200.0,1.0,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00189,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211213_0.2um_1,EMO BON ROSKOGO Wa 211213 0.22µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,1,7.5,2021-12-13T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00190,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_ROSKOGO_Wa_211213_0.2um_2,EMO BON ROSKOGO Wa 211213 0.22µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,2,7.5,2021-12-13T12:00+02:00,0.2-3,0.2,3.0,1.0,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,False,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00191,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
EMOBON_OSD74_Wa_210831_3um_1,EMOBON_OSD74_Wa_310821_3µm_(1) ,EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,1,5.4,0.33,3-200,3.0,200.0,1.0,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00045,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,4.57,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,7.84,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
EMOBON_OSD74_Wa_210831_0.2um_1,EMOBON_OSD74_Wa_310821_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,1,5.4,0.33,0.2-3,0.2,3.0,1.0,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00046,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,7.84,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
EMOBON_OSD74_Wa_210831_0.2um_2,EMOBON_OSD74_Wa_310821_0.2µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,2,5.4,0.33,0.2-3,0.2,3.0,1.0,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00047,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,7.84,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
EMOBON_OSD74_Wa_211028_3um_1,EMOBON_OSD74_Wa_281021_3µm_(1) ,EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Eva Lopes; Si,0000-0001-9576-2398,high_tide,1.0,1,5.4,0.75,3-200,3.0,200.0,1.0,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00244,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
EMOBON_OSD74_Wa_211028_0.2um_1,EMOBON_OSD74_Wa_281021_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,1,5.4,0.75,0.2-3,0.2,3.0,1.0,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00245,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
EMOBON_OSD74_Wa_211028_3um_2,EMOBON_OSD74_Wa_281021_3µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,2,5.4,0.75,3-200,3.0,200.0,1.0,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,False,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00246,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
